,0
vertex_4368,0.3556887272501097
vertex_4369,0.19506614503132128
vertex_4370,0.23299765054129332
vertex_4371,0.21754673893355814
vertex_4372,0.3634851684889039
vertex_4373,0.3758848579402816
vertex_4374,0.23525889660125723
vertex_4375,0.19576244956019326
vertex_4376,0.168117690738418
vertex_4377,0.2326963408644625
vertex_4378,0.2650050835346092
vertex_4379,0.3515150194189668
vertex_4380,0.3623120080201536
vertex_4381,0.3617894322426487
vertex_4382,0.33970658501526835
vertex_4383,0.18780569074126618
vertex_4384,0.21589323062318863
vertex_4385,0.22449654651001139
vertex_4386,0.16648574549923928
vertex_4387,0.17649483102921815
vertex_4388,0.21174219180487497
vertex_4389,0.031257034377092784
vertex_4390,0.03203506953823086
vertex_4391,0.03514045692761631
vertex_4392,0.060357313939641624
vertex_4393,0.02386015950200578
vertex_4394,0.06552163677521938
vertex_4395,0.060332471508793506
vertex_4396,0.05982961728389136
vertex_4397,0.06492622001209791
vertex_4398,0.06098241039039871
vertex_4399,0.06069599297657207
vertex_4400,0.1038764491915187
vertex_4401,0.08579447511766534
vertex_4402,0.07868364373752817
vertex_4403,0.08327170227255942
vertex_4404,0.07891778195813295
vertex_4405,0.0881272363257688
vertex_4406,0.08318339627724003
vertex_4407,0.1012024178621241
vertex_4408,0.09697306482337412
vertex_4409,0.10809075422850033
vertex_4410,0.11353352838014946
vertex_4411,0.13021602489961012
vertex_4412,0.03030122457975508
vertex_4413,0.041126460847961066
vertex_4414,0.03496282368739488
vertex_4415,0.09031155072563384
vertex_4416,0.08312000542360357
vertex_4417,0.08348088732632557
vertex_4418,0.06224728783312542
vertex_4419,0.06480204323749579
vertex_4420,0.1341226113991791
vertex_4421,0.10134910896545589
vertex_4422,0.1129163673995994
vertex_4423,0.09983358204845355
vertex_4424,0.0874978876003552
vertex_4425,0.07496713269096489
vertex_4426,0.07632154823541991
vertex_4427,0.08546694755290878
vertex_4428,0.08779029227530272
vertex_4429,0.10492386285182477
vertex_4430,0.10595993861714566
vertex_4431,0.09730790101681461
vertex_4432,0.07113724458582302
vertex_4433,0.06915791568443874
vertex_4434,0.051404615928169466
vertex_4435,0.07950640925940386
vertex_4436,0.07920022568583594
vertex_4437,0.08161695579148341
vertex_4438,0.12266655713402688
vertex_4439,0.11069063268528301
vertex_4440,0.10100160922975812
vertex_4441,0.11155802561859433
vertex_4442,0.11400881949989847
vertex_4443,0.053428266524727805
vertex_4444,0.06170135668189202
vertex_4445,0.059686967571852746
vertex_4446,0.0795418535967526
vertex_4447,0.09992351782807421
vertex_4448,0.08053423752360768
vertex_4449,0.09587262276713589
vertex_4450,0.09210572628761578
vertex_4451,0.11707562775059537
vertex_4452,0.09814679894701218
vertex_4453,0.03830205932893735
vertex_4454,0.033769410986050685
vertex_4455,0.03927005358627512
vertex_4456,0.07365306410542975
vertex_4457,0.06542485232320072
vertex_4458,0.06755921699665837
vertex_4459,0.07544068075251975
vertex_4460,0.059984210977372845
vertex_4461,0.04201251835873298
vertex_4462,0.06529373082386142
vertex_4463,0.045740476938326356
vertex_4464,0.0712015691307077
vertex_4465,0.04053486132382944
vertex_4466,0.04695087537739528
vertex_4467,0.06918978860418176
vertex_4468,0.06850035746752696
vertex_4469,0.06077766023200762
vertex_4470,0.06510508624376661
vertex_4471,0.06641209884722653
vertex_4472,0.07081617778378348
vertex_4473,0.08220380177581088
vertex_4474,0.09540451538778999
vertex_4475,0.08171161017764637
vertex_4476,0.10625255786278844
vertex_4477,0.0986067775082171
vertex_4478,0.1377861111697564
vertex_4479,0.10774126913790262
vertex_4480,0.06574196051230101
vertex_4481,0.07315736875232431
vertex_4482,0.09858235040445622
vertex_4483,0.0970825354848447
vertex_4484,0.09898095845271455
vertex_4485,0.09011064228501676
vertex_4486,0.10598625144849423
vertex_4487,0.10249143759339378
vertex_4488,0.12677887127090112
vertex_4489,0.1158790387482748
vertex_4490,0.11186136317496588
vertex_4491,0.11119838982568284
vertex_4492,0.13093706232705862
vertex_4493,0.12184349291378205
vertex_4494,0.11669613630462769
vertex_4495,0.1047632838121376
vertex_4496,0.12525177983080815
vertex_4497,0.09296602434694184
vertex_4498,0.08806403719130772
vertex_4499,0.09539033977492037
vertex_4500,0.08125672047270237
vertex_4501,0.07276169818552104
vertex_4502,0.07180444902248076
vertex_4503,0.03271019801720247
vertex_4504,0.044118281020512524
vertex_4505,0.04355987192748022
vertex_4506,0.03677895459457951
vertex_4507,0.04456063368612493
vertex_4508,0.05438054220898309
vertex_4509,0.08462328937419307
vertex_4510,0.06214792854829001
vertex_4511,0.031911543043488665
vertex_4512,0.040657045345623706
vertex_4513,0.0337134914893965
vertex_4514,0.047428738817432765
vertex_4515,0.04313626857852839
vertex_4516,0.051622777700166204
vertex_4517,0.06691171241637268
vertex_4518,0.06279629288780149
vertex_4519,0.06645936336111655
vertex_4520,0.0658785741464167
vertex_4521,0.03658857712803866
vertex_4522,0.044656314435327124
vertex_4523,0.05810033173177272
vertex_4524,0.06644654860795775
vertex_4525,0.06444756168564376
vertex_4526,0.06151312403229893
vertex_4527,0.053074117788629596
vertex_4528,0.04092773180998773
vertex_4529,0.03494253530860706
vertex_4530,0.025231648220568986
vertex_4531,0.025441830889308844
vertex_4532,0.029964518427797345
vertex_4533,0.03346677266784974
vertex_4534,0.03456188855145405
vertex_4535,0.037290592313582976
vertex_4536,0.04484234973117897
vertex_4537,0.03220673157419139
vertex_4538,0.03611648155763486
vertex_4539,0.028733539529789222
vertex_4540,0.02991372981571724
vertex_4541,0.03398199581050082
vertex_4542,0.03974128955720558
vertex_4543,0.05058289886741364
vertex_4544,0.05846260115420053
vertex_4545,0.05289066629336633
vertex_4546,0.05232968160546605
vertex_4547,0.11241007505687071
vertex_4548,0.13697841283476908
vertex_4549,0.11696871892646851
vertex_4550,0.1510868379326952
vertex_4551,0.17957338530088596
vertex_4552,0.1933576233680287
vertex_4553,0.16035848580804868
vertex_4554,0.22143350055741903
vertex_4555,0.09183089181281234
vertex_4556,0.12682582036583975
vertex_4557,0.10102702751131791
vertex_4558,0.10875304893392826
vertex_4559,0.1488704373232259
vertex_4560,0.1682025278448922
vertex_4561,0.1861716726139699
vertex_4562,0.18568863373513375
vertex_4563,0.15439688708627167
vertex_4564,0.17670662798806472
vertex_4565,0.12797430659408016
vertex_4566,0.15871644123422213
vertex_4567,0.13907897162592922
vertex_4568,0.14851704147605224
vertex_4569,0.11523728239125243
vertex_4570,0.07144320345133393
vertex_4571,0.0685839176327076
vertex_4572,0.07598071254706443
vertex_4573,0.09185163341873771
vertex_4574,0.07986182809469819
vertex_4575,0.09283689766260707
vertex_4576,0.11105835313439369
vertex_4577,0.153201964622218
vertex_4578,0.12622351989746672
vertex_4579,0.13747190911088705
vertex_4580,0.15031035811282595
vertex_4581,0.16934102292305075
vertex_4582,0.1768820287779668
vertex_4583,0.15831882302618086
vertex_4584,0.12421734093949732
vertex_4585,0.10988579535004753
vertex_4586,0.11213316483103984
vertex_4587,0.08966928201313874
vertex_4588,0.06397097608030684
vertex_4589,0.07762888172029438
vertex_4590,0.08907627451498165
vertex_4591,0.10009453964698539
vertex_4592,0.07724543702049508
vertex_4593,0.07351705797821165
vertex_4594,0.07171630566906516
vertex_4595,0.07843595675134453
vertex_4596,0.07548412898731546
vertex_4597,0.07517853874361174
vertex_4598,0.07211504796520796
vertex_4599,0.06713071858072253
vertex_4600,0.15515543958460268
vertex_4601,0.14027370261774164
vertex_4602,0.14972869604126154
vertex_4603,0.07808329149963565
vertex_4604,0.06470654072354165
vertex_4605,0.053171018204328534
vertex_4606,0.04382603181023962
vertex_4607,0.049966201764227086
vertex_4608,0.05515729054007204
vertex_4609,0.051565738163589794
vertex_4610,0.09326715064293489
vertex_4611,0.0746935772980225
vertex_4612,0.07144522145225882
vertex_4613,0.06260152434163277
vertex_4614,0.05440472985608059
vertex_4615,0.03789510857544157
vertex_4616,0.03958479068710016
vertex_4617,0.04345209314823854
vertex_4618,0.04794906101574868
vertex_4619,0.04068559686709464
vertex_4620,0.05213566858898253
vertex_4621,0.04693778611389791
vertex_4622,0.05506374375750944
vertex_4623,0.043627853445731314
vertex_4624,0.03981534677902942
vertex_4625,0.049545691220449134
vertex_4626,0.06827674478629471
vertex_4627,0.04696735542491678
vertex_4628,0.048746813166030994
vertex_4629,0.04630205332097185
vertex_4630,0.050410922416821484
vertex_4631,0.053517993692471504
vertex_4632,0.05391492442339781
vertex_4633,0.05135804323795906
vertex_4634,0.05769579555123353
vertex_4635,0.06833467018422477
vertex_4636,0.06259051280235166
vertex_4637,0.03784035226239008
vertex_4638,0.027365081311251697
vertex_4639,0.047228040495768134
vertex_4640,0.05178690332317459
vertex_4641,0.04729663601382635
vertex_4642,0.05007125876143088
vertex_4643,0.05775731114706639
vertex_4644,0.06886687627073346
vertex_4645,0.02977025871488128
vertex_4646,0.03577609447585838
vertex_4647,0.04026273721186518
vertex_4648,0.06079355444489828
vertex_4649,0.08839766284162522
vertex_4650,0.06983814007965422
vertex_4651,0.0557212335835974
vertex_4652,0.05138033270195506
vertex_4653,0.053823876349993034
vertex_4654,0.046410603218654777
vertex_4655,0.057420827028117516
vertex_4656,0.06522594143920481
vertex_4657,0.06561393642111861
vertex_4658,0.05644432414824021
vertex_4659,0.04652910052491677
vertex_4660,0.031257580149519376
vertex_4661,0.028012505629601187
vertex_4662,0.048987028494815996
vertex_4663,0.031569292554492256
vertex_4664,0.07663992910040072
vertex_4665,0.080417248310192
vertex_4666,0.07531341794061701
vertex_4667,0.093486512651443
vertex_4668,0.07572543022807726
vertex_4669,0.09343662354685549
vertex_4670,0.09855227379924691
vertex_4671,0.10700220490428555
vertex_4672,0.09834401295205764
vertex_4673,0.08811136079286246
vertex_4674,0.08143673646612451
vertex_4675,0.07508285602793963
vertex_4676,0.0658850307712728
vertex_4677,0.06653660531930645
vertex_4678,0.057207232575442746
vertex_4679,0.08333675755557698
vertex_4680,0.08878127048724041
vertex_4681,0.10099126489711717
vertex_4682,0.0956401340127081
vertex_4683,0.07266620328089722
vertex_4684,0.07017992060504152
vertex_4685,0.05979211103790058
vertex_4686,0.04256929594504863
vertex_4687,0.05540928674126139
vertex_4688,0.06493744139836657
vertex_4689,0.061082288487702446
vertex_4690,0.061105277032236685
vertex_4691,0.038412406454186705
vertex_4692,0.025898122026042313
vertex_4693,0.030451664278141815
vertex_4694,0.04365566677626819
vertex_4695,0.045497187331047156
vertex_4696,0.09233449437707174
vertex_4697,0.08429525892352031
vertex_4698,0.10491271394788741
vertex_4699,0.09218507766792898
vertex_4700,0.10229225319207723
vertex_4701,0.08610018703647372
vertex_4702,0.08418916788995817
vertex_4703,0.06721985873429977
vertex_4704,0.04539472327536829
vertex_4705,0.04792251451336091
vertex_4706,0.05437684031858356
vertex_4707,0.053160054093043016
vertex_4708,0.04129972497327511
vertex_4709,0.04894140707831666
vertex_4710,0.043529491253910486
vertex_4711,0.09745854199138883
vertex_4712,0.08718065470015735
vertex_4713,0.08700201661694082
vertex_4714,0.03518948309499502
vertex_4715,0.040572712753740206
vertex_4716,0.04183530597783516
vertex_4717,0.06167853819211819
vertex_4718,0.029334006528218926
vertex_4719,0.048429669779556296
vertex_4720,0.05263446520005427
vertex_4721,0.05067056720792408
vertex_4722,0.05186543372515338
vertex_4723,0.05027286239041301
vertex_4724,0.06498536969042887
vertex_4725,0.07369615327441795
vertex_4726,0.08101361670955738
vertex_4727,0.06968693431256606
vertex_4728,0.10013754100387798
vertex_4729,0.11332785348474192
vertex_4730,0.10465851499989745
vertex_4731,0.07299005438906532
vertex_4732,0.08121878198471226
vertex_4733,0.041126459704099894
vertex_4734,0.04006471877406528
vertex_4735,0.05488389242080795
vertex_4736,0.05781375289453225
vertex_4737,0.059552621142873144
vertex_4738,0.052987549206717485
vertex_4739,0.047500861888586814
vertex_4740,0.042282294500813986
vertex_4741,0.057287457333963225
vertex_4742,0.03287467487728549
vertex_4743,0.05123927956419014
vertex_4744,0.04944759945245556
vertex_4745,0.05678359180294653
vertex_4746,0.058491341059001674
vertex_4747,0.02589349103880407
vertex_4748,0.03956335088405213
vertex_4749,0.022325633095194742
vertex_4750,0.031566077357876955
vertex_4751,0.020864371214278293
vertex_4752,0.025608402993487794
vertex_4753,0.025816558242900602
vertex_4754,0.01690891019135243
vertex_4755,0.03697993385236275
vertex_4756,0.03232043084672116
vertex_4757,0.041218573226413584
vertex_4758,0.03788904116193952
vertex_4759,0.03731177989229707
vertex_4760,0.04666055174303218
vertex_4761,0.04618939647727781
vertex_4762,0.03379995125592235
vertex_4763,0.014941625941628211
vertex_4764,0.03246269618902707
vertex_4765,0.05097212477765338
vertex_4766,0.0475842211499885
vertex_4767,0.053986691435538844
vertex_4768,0.041933353287667126
vertex_4769,0.05142535919951775
vertex_4770,0.05955257118250626
vertex_4771,0.05695371882287986
vertex_4772,0.04397641632435044
vertex_4773,0.05386357181656713
vertex_4774,0.056860666305786546
vertex_4775,0.047705433890014755
vertex_4776,0.04640486926092046
vertex_4777,0.03806554022944155
vertex_4778,0.08882319587210373
vertex_4779,0.06999656148422
vertex_4780,0.05277055332212389
vertex_4781,0.037566327894837576
vertex_4782,0.04100199465645145
vertex_4783,0.03614977877368738
vertex_4784,0.039932668811784845
vertex_4785,0.04311794848245187
vertex_4786,0.055137416381842774
vertex_4787,0.09529843335226436
vertex_4788,0.10588379711428526
vertex_4789,0.07848680224786865
vertex_4790,0.11100993217889298
vertex_4791,0.10113355741297805
vertex_4792,0.13026632571053512
vertex_4793,0.09087172886641134
vertex_4794,0.11448965690286214
vertex_4795,0.057393186429595386
vertex_4796,0.060502967452858415
vertex_4797,0.05394672109818035
vertex_4798,0.06249722790379948
vertex_4799,0.05348792051988282
vertex_4800,0.05054044544603375
vertex_4801,0.04822884199400796
vertex_4802,0.048202786821945016
vertex_4803,0.09490766889340808
vertex_4804,0.09522021975271318
vertex_4805,0.09130408908273392
vertex_4806,0.10605754162232833
vertex_4807,0.09473614579693401
vertex_4808,0.0811178747831525
vertex_4809,0.0893998641065518
vertex_4810,0.08052114790696387
vertex_4811,0.09110547986240432
vertex_4812,0.08747488786851441
vertex_4813,0.08041332154199317
vertex_4814,0.06758373456759229
vertex_4815,0.0523709470712539
vertex_4816,0.034794434082001086
vertex_4817,0.03808968089061799
vertex_4818,0.06610529877910931
vertex_4819,0.061687454764760355
vertex_4820,0.0691268428407585
vertex_4821,0.047391710170202286
vertex_4822,0.05557591758322654
vertex_4823,0.08849723303609482
vertex_4824,0.0766768404721585
vertex_4825,0.07974395763177716
vertex_4826,0.07058333918891845
vertex_4827,0.056697724006057826
vertex_4828,0.0583138193395844
vertex_4829,0.07041194477446584
vertex_4830,0.05783085047192206
vertex_4831,0.045826819627861726
vertex_4832,0.051906054265055866
vertex_4833,0.06466019313142506
vertex_4834,0.042951214641479246
vertex_4835,0.0354528258304542
vertex_4836,0.021930373753714795
vertex_4837,0.03580619771463191
vertex_4838,0.03609235969511946
vertex_4839,0.028096579202207293
vertex_4840,0.033349734386609556
vertex_4841,0.05011029355225208
vertex_4842,0.04163361800906282
vertex_4843,0.042495999945667336
vertex_4844,0.03378749514178668
vertex_4845,0.026063148983254306
vertex_4846,0.04190171356653185
vertex_4847,0.03237190513639234
vertex_4848,0.026808718099443744
vertex_4849,0.05684894408528845
vertex_4850,0.030711349371222125
vertex_4851,0.047353235337807914
vertex_4852,0.029321253192553624
vertex_4853,0.03224449961637796
vertex_4854,0.040195146387946856
vertex_4855,0.02808210845952588
vertex_4856,0.034483091816166454
vertex_4857,0.025681471333321746
vertex_4858,0.041566827811858255
vertex_4859,0.016570660795509846
vertex_4860,0.03575554808619606
vertex_4861,0.031672641123324075
vertex_4862,0.03678796428631256
vertex_4863,0.027119162136239654
vertex_4864,0.02056579881591233
vertex_4865,0.028898503671802668
vertex_4866,0.016675278252192272
vertex_4867,0.02437450066491325
vertex_4868,0.08230377511431208
vertex_4869,0.07795831143180552
vertex_4870,0.07099396667041503
vertex_4871,0.04906919704017653
vertex_4872,0.03238791926238335
vertex_4873,0.04556740142353631
vertex_4874,0.03184208747527425
vertex_4875,0.046654942546617686
vertex_4876,0.04346151368869137
vertex_4877,0.03600790710981291
vertex_4878,0.025033668423346145
vertex_4879,0.027396719193065494
vertex_4880,0.03598222540107323
vertex_4881,0.034869437705542086
vertex_4882,0.057319194243657196
vertex_4883,0.03446129080288508
vertex_4884,0.0458860866151904
vertex_4885,0.04667542876452431
vertex_4886,0.05450542675858178
vertex_4887,0.06257771141141406
vertex_4888,0.04975988349572394
vertex_4889,0.044170869053480465
vertex_4890,0.07810860612367176
vertex_4891,0.07289884829250207
vertex_4892,0.07525486446790279
vertex_4893,0.04404468913038649
vertex_4894,0.043032360790929966
vertex_4895,0.036624823285922405
vertex_4896,0.03434701617736172
vertex_4897,0.04190748259689076
vertex_4898,0.04614062738758848
vertex_4899,0.050477242280653055
vertex_4900,0.06750953659745347
vertex_4901,0.04721784969268671
vertex_4902,0.046843170369808534
vertex_4903,0.05846951257959119
vertex_4904,0.045032347094832975
vertex_4905,0.07421280509613089
vertex_4906,0.09378223848719813
vertex_4907,0.07515461628493306
vertex_4908,0.08199132993985513
vertex_4909,0.08209436077387457
vertex_4910,0.09306557533688095
vertex_4911,0.10553382576920116
vertex_4912,0.10885206220064564
vertex_4913,0.07260658892884309
vertex_4914,0.08740266128015182
vertex_4915,0.08078567554459645
vertex_4916,0.09472788572176488
vertex_4917,0.10613294358123636
vertex_4918,0.10683369144490339
vertex_4919,0.08829031416432327
vertex_4920,0.09601799175605612
vertex_4921,0.08990178878254486
vertex_4922,0.06049140384076402
vertex_4923,0.05557584064205138
vertex_4924,0.07150141873276211
vertex_4925,0.05591257953497062
vertex_4926,0.055528241636222865
vertex_4927,0.07027455559721903
vertex_4928,0.07031602328442711
vertex_4929,0.07138800851206946
vertex_4930,0.05020760407930774
vertex_4931,0.07958730149647832
vertex_4932,0.05672897214369666
vertex_4933,0.07533073597694977
vertex_4934,0.044827163640022774
vertex_4935,0.09088723065815375
vertex_4936,0.06519623546989421
vertex_4937,0.08149380344584821
vertex_4938,0.04062415307549479
vertex_4939,0.03525761076737117
vertex_4940,0.039133711602272
vertex_4941,0.03934643348015206
vertex_4942,0.048727335347123375
vertex_4943,0.06696281861308452
vertex_4944,0.051391059672081116
vertex_4945,0.041126459719548564
vertex_4946,0.04480669485184698
vertex_4947,0.044321213075881445
vertex_4948,0.05201976426801775
vertex_4949,0.13908665490473165
vertex_4950,0.14815313481863293
vertex_4951,0.13236704654005088
vertex_4952,0.12838105945675435
vertex_4953,0.18185462355607981
vertex_4954,0.16014240040626831
vertex_4955,0.15460036096111426
vertex_4956,0.13950353704300925
vertex_4957,0.11292871706662717
vertex_4958,0.10071442742046233
vertex_4959,0.12068317322856528
vertex_4960,0.12005890182237701
vertex_4961,0.16483353822731991
vertex_4962,0.13080000059443492
vertex_4963,0.1442564315613939
vertex_4964,0.10415540195659884
vertex_4965,0.10700139766742602
vertex_4966,0.07915658323455474
vertex_4967,0.07404436903571746
vertex_4968,0.07489025359224268
vertex_4969,0.05924535449811058
vertex_4970,0.05637614746110122
vertex_4971,0.05563992022035765
vertex_4972,0.03085917141284408
vertex_4973,0.05332416637554845
vertex_4974,0.03204763675770636
vertex_4975,0.03266921690622385
vertex_4976,0.037637655398784844
vertex_4977,0.040103207060075835
vertex_4978,0.04259430488871982
vertex_4979,0.03420335066082362
vertex_4980,0.044425895395434234
vertex_4981,0.05265479402247341
vertex_4982,0.05307150358086405
vertex_4983,0.04369904952899998
vertex_4984,0.038032224713840504
vertex_4985,0.04324095803573203
vertex_4986,0.032891950787572406
vertex_4987,0.04247044712040215
vertex_4988,0.05104847403319277
vertex_4989,0.06192084990058496
vertex_4990,0.05812852804427775
vertex_4991,0.0646879905649941
vertex_4992,0.056759749356784156
vertex_4993,0.04203294461232184
vertex_4994,0.05020053770334625
vertex_4995,0.037953309615715324
vertex_4996,0.049575211472898006
vertex_4997,0.051013927264829846
vertex_4998,0.04062757001872788
vertex_4999,0.04353453936688529
vertex_5000,0.041129719358984886
vertex_5001,0.048773381813492146
vertex_5002,0.08078741463000247
vertex_5003,0.06278053800115052
vertex_5004,0.06414805401381075
vertex_5005,0.09217355300519223
vertex_5006,0.06481466609185088
vertex_5007,0.06735632012676195
vertex_5008,0.051945065017069386
vertex_5009,0.07028443481089457
vertex_5010,0.06948020337614348
vertex_5011,0.09612387842137492
vertex_5012,0.07207717918747009
vertex_5013,0.0541391533816403
vertex_5014,0.06245100503344858
vertex_5015,0.06863536897861666
vertex_5016,0.060593345842773795
vertex_5017,0.06368329034901411
vertex_5018,0.05942978896309252
vertex_5019,0.0673472482012997
vertex_5020,0.09910704827895042
vertex_5021,0.09288589249687385
vertex_5022,0.08686596696172053
vertex_5023,0.06528231260170211
vertex_5024,0.06050971343944158
vertex_5025,0.10729528811376644
vertex_5026,0.09063111126558344
vertex_5027,0.0947681339017346
vertex_5028,0.0676303847984525
vertex_5029,0.061995935697907546
vertex_5030,0.07297668827274592
vertex_5031,0.07419850461931778
vertex_5032,0.0662623250591126
vertex_5033,0.07233930370316556
vertex_5034,0.07057958051459001
vertex_5035,0.06684725448213868
vertex_5036,0.07771090871901783
vertex_5037,0.07328782515276207
vertex_5038,0.08429991278561287
vertex_5039,0.07026425956870273
vertex_5040,0.07543265619250429
vertex_5041,0.07206127531226408
vertex_5042,0.06707550781811335
vertex_5043,0.10100902349843277
vertex_5044,0.11340972244024046
vertex_5045,0.11324291496937626
vertex_5046,0.1116544098168417
vertex_5047,0.10278554058834316
vertex_5048,0.07367672679121026
vertex_5049,0.07330704578662336
vertex_5050,0.10610701322464586
vertex_5051,0.12242760594121244
vertex_5052,0.11304607901774927
vertex_5053,0.11341257175565267
vertex_5054,0.09664436837798245
vertex_5055,0.08936754276254216
vertex_5056,0.07541786497532758
vertex_5057,0.07166537545621164
vertex_5058,0.06134230243150679
vertex_5059,0.050583269324800055
vertex_5060,0.05539786363061608
vertex_5061,0.05872898605531581
vertex_5062,0.06498500771476486
vertex_5063,0.06658507421043593
vertex_5064,0.06796164919066787
vertex_5065,0.07074488021859954
vertex_5066,0.07102143659689371
vertex_5067,0.05287216855071474
vertex_5068,0.07261511063517485
vertex_5069,0.05707358599045618
vertex_5070,0.07711224962664559
vertex_5071,0.061606027916902166
vertex_5072,0.061375494670690145
vertex_5073,0.06501400075477749
vertex_5074,0.06509255879589561
vertex_5075,0.05973976700616988
vertex_5076,0.07573937226426115
vertex_5077,0.0915501572736234
vertex_5078,0.13786804891996648
vertex_5079,0.07997811636586148
vertex_5080,0.13572088476890454
vertex_5081,0.12767917178915922
vertex_5082,0.11926126807682441
vertex_5083,0.1505417061761139
vertex_5084,0.2079118966278634
vertex_5085,0.2160080899432855
vertex_5086,0.1864354993188403
vertex_5087,0.1645014116938247
vertex_5088,0.21587876126849512
vertex_5089,0.22622411931019978
vertex_5090,0.2905142912458525
vertex_5091,0.18866506399594457
vertex_5092,0.1583823921656586
vertex_5093,0.15693592175898033
vertex_5094,0.15880350279059002
vertex_5095,0.20246785938818646
vertex_5096,0.19488675228151284
vertex_5097,0.21314170025782034
vertex_5098,0.2050569525431647
vertex_5099,0.2274365806638159
vertex_5100,0.24332425904316887
vertex_5101,0.22363857185182784
vertex_5102,0.166120793814581
vertex_5103,0.17381034804028703
vertex_5104,0.1619299037603357
vertex_5105,0.1382567437126994
vertex_5106,0.21123558733298886
vertex_5107,0.13275027505532871
vertex_5108,0.10750209502116082
vertex_5109,0.1442653703500946
vertex_5110,0.17779790312921415
vertex_5111,0.15585263596482793
vertex_5112,0.1378190281598012
vertex_5113,0.13313252481885574
vertex_5114,0.12062657286938842
vertex_5115,0.15300478187792127
vertex_5116,0.15677065780876828
vertex_5117,0.1302108802127577
vertex_5118,0.11921714229239627
vertex_5119,0.15323602959806826
vertex_5120,0.14069476842307244
vertex_5121,0.13849528905960096
vertex_5122,0.1544068072325908
vertex_5123,0.15681406211613882
vertex_5124,0.15039342992449134
vertex_5125,0.1736743040747442
vertex_5126,0.170678385021452
vertex_5127,0.15571062112583955
vertex_5128,0.16618506385448875
vertex_5129,0.14777069151238068
vertex_5130,0.11841673868212149
vertex_5131,0.13741028201984598
vertex_5132,0.15007488534440303
vertex_5133,0.15308924975270272
vertex_5134,0.1363606587500415
vertex_5135,0.12796395011162426
vertex_5136,0.11764546027415061
vertex_5137,0.1530253545445364
vertex_5138,0.12576860771209822
vertex_5139,0.14623031367764422
vertex_5140,0.12489919021499821
vertex_5141,0.13829216954902715
vertex_5142,0.13797576674784556
vertex_5143,0.15196786202260412
vertex_5144,0.15535661621241617
vertex_5145,0.1587034852409722
vertex_5146,0.15637575609905455
vertex_5147,0.1470534463038357
vertex_5148,0.118282958764355
vertex_5149,0.13437635466039508
vertex_5150,0.12910084946117759
vertex_5151,0.14913948283896597
vertex_5152,0.19827960612037435
vertex_5153,0.16139101335506661
vertex_5154,0.17800585966251278
vertex_5155,0.12923893906396272
vertex_5156,0.1297301046586585
vertex_5157,0.1462516341502298
vertex_5158,0.15883967209052077
vertex_5159,0.1609756844587906
vertex_5160,0.09250470884719028
vertex_5161,0.09953690456796462
vertex_5162,0.09244811681711453
vertex_5163,0.13160509119259473
vertex_5164,0.14087486539865793
vertex_5165,0.1583877728186425
vertex_5166,0.16971157542328447
vertex_5167,0.16140317477576493
vertex_5168,0.1547838442266588
vertex_5169,0.16095863990828113
vertex_5170,0.20490681227886065
vertex_5171,0.23081953632702507
vertex_5172,0.24251784162162615
vertex_5173,0.2869019461815427
vertex_5174,0.26256500527707244
vertex_5175,0.04540550726024847
vertex_5176,0.033756010638438784
vertex_5177,0.038802318130521034
vertex_5178,0.05044849633464485
vertex_5179,0.0374448749033185
vertex_5180,0.059574889602246606
vertex_5181,0.08293042592347512
vertex_5182,0.07152864950692372
vertex_5183,0.04617733206250004
vertex_5184,0.06847741842550428
vertex_5185,0.06252378020333678
vertex_5186,0.11482511421523482
vertex_5187,0.08598954017244409
vertex_5188,0.10312313096557317
vertex_5189,0.11863145792652732
vertex_5190,0.11648762695944045
vertex_5191,0.14309283557737063
vertex_5192,0.12528080059491298
vertex_5193,0.2033589394225599
vertex_5194,0.24418368258867387
vertex_5195,0.22722499701866375
vertex_5196,0.2391651477344079
vertex_5197,0.2078408705832257
vertex_5198,0.1937066405515179
vertex_5199,0.20088412709588466
vertex_5200,0.2041303740499354
vertex_5201,0.2124093281011543
vertex_5202,0.23744864521640674
vertex_5203,0.25046527639180477
vertex_5204,0.2300404677623668
vertex_5205,0.12290276916016911
vertex_5206,0.16620671365481646
vertex_5207,0.12640848887363484
vertex_5208,0.20386724977265688
vertex_5209,0.2273590402340929
vertex_5210,0.24772437468911737
vertex_5211,0.30287702534876176
vertex_5212,0.27468407361601865
vertex_5213,0.3076600505871496
vertex_5214,0.24686195098042701
vertex_5215,0.19112986474669894
vertex_5216,0.21010283870221427
vertex_5217,0.20128126594322943
vertex_5218,0.22114993649810272
vertex_5219,0.07250150529407207
vertex_5220,0.10731020972131759
vertex_5221,0.08895903718482323
vertex_5222,0.10153175061774604
vertex_5223,0.13442670907767643
vertex_5224,0.13385285433042052
vertex_5225,0.13762525298666617
vertex_5226,0.13423468834516428
vertex_5227,0.11405920216131768
vertex_5228,0.08768281544242838
vertex_5229,0.11998661850901617
vertex_5230,0.15952242682964832
vertex_5231,0.09783134708742473
vertex_5232,0.11681589545716847
vertex_5233,0.14941817035906743
vertex_5234,0.15168869698498222
vertex_5235,0.1729941051844633
vertex_5236,0.16808306993812208
vertex_5237,0.1567106912451264
vertex_5238,0.1542031545728583
vertex_5239,0.15678976852606097
vertex_5240,0.18478270518921674
vertex_5241,0.1841988326547419
vertex_5242,0.1280641295724942
