vertex_index,hemisphere,x_mm,y_mm,z_mm
8464,L,-4.3597,-26.2226,31.2347
8465,L,-3.9824,-28.8047,31.3191
8466,L,-4.1137,-31.3365,31.8929
8467,L,-14.0025,28.2547,-18.8715
8468,L,-14.7584,25.1093,-18.8660
8469,L,-13.4690,25.4354,-17.2094
8470,L,-12.9512,22.1299,-15.5753
8471,L,-12.2589,18.5343,-14.2741
8472,L,-9.6297,20.6367,-17.6302
8473,L,-10.6521,17.6024,-15.1985
8474,L,-11.5393,13.7598,-14.7558
8475,L,-11.3983,8.4588,-15.8418
8476,L,-12.3293,3.0975,-12.8705
8477,L,-13.2105,-0.9953,-12.3229
8478,L,-5.9361,15.5853,-17.7774
8479,L,-6.6319,12.1962,-16.2028
8480,L,-7.9311,7.6536,-14.2008
8481,L,-6.4408,0.2584,-15.1142
8482,L,-8.1066,0.8458,-14.0906
8483,L,-9.4955,2.7390,-12.5215
8484,L,-10.7917,-0.3312,-13.1120
8485,L,-12.3278,-2.3040,-14.0185
8486,L,-14.3834,-4.7226,-13.9118
8487,L,-15.6056,-8.7068,-13.2996
8488,L,-16.9621,-12.0472,-13.2656
8489,L,-18.5248,-14.9575,-13.3643
8490,L,-14.8717,-14.6810,-16.6265
8491,L,-17.4359,-16.2602,-14.8746
8492,L,-20.7378,-17.4703,-12.8319
8493,L,-23.8081,-19.7130,-12.0528
8494,L,-27.5914,-21.9395,-11.4875
8495,L,-30.8015,-24.0248,-10.9210
8496,L,-46.8910,-10.6504,-12.5101
8497,L,-48.8061,-6.0817,-12.1764
8498,L,-47.3224,-7.9478,-13.8584
8499,L,-47.5921,-4.9554,-15.2289
8500,L,-47.6019,-2.1298,-16.7108
8501,L,-43.9117,-8.0480,-17.6612
8502,L,-46.1554,-4.0908,-18.1303
8503,L,-47.5112,0.8237,-18.5432
8504,L,-46.9540,3.5078,-20.4701
8505,L,-46.0376,5.9578,-22.2742
8506,L,-44.7468,8.1199,-24.0637
8507,L,-37.0657,-3.6393,-11.2527
8508,L,-37.9476,-4.8315,-15.2831
8509,L,-39.6362,-4.7612,-19.4357
8510,L,-38.3247,-2.3095,-18.3101
8511,L,-39.7566,-3.0380,-20.9890
8512,L,-42.0914,-2.5560,-22.3567
8513,L,-43.5839,1.3818,-23.8954
8514,L,-43.7987,5.8336,-24.8703
8515,L,-43.1229,9.9830,-26.2636
8516,L,-41.1379,11.1172,-28.3635
8517,L,-39.1819,11.2545,-30.4607
8518,L,-37.0998,11.0147,-32.4006
8519,L,-37.6847,6.1416,-29.2712
8520,L,-36.6606,8.3639,-31.7262
8521,L,-34.7906,10.3914,-33.7817
8522,L,-32.3148,9.2342,-34.2987
8523,L,-30.0381,7.7376,-34.2994
8524,L,-28.5251,5.7590,-34.1032
8525,L,-61.5327,-53.1621,-1.8587
8526,L,-59.6497,-52.7146,-3.3382
8527,L,-61.3748,-50.2018,-3.6057
8528,L,-60.8158,-47.2687,-5.1506
8529,L,-60.6529,-45.3887,-7.4509
8530,L,-63.4176,-42.8408,-6.0838
8531,L,-62.1960,-43.3985,-7.9339
8532,L,-60.3997,-43.9690,-8.8514
8533,L,-59.8538,-42.1442,-10.7666
8534,L,-59.8586,-39.9733,-12.9791
8535,L,-60.3362,-37.7112,-14.9957
8536,L,-56.0049,-36.3536,-10.2495
8537,L,-58.3855,-35.8482,-11.4198
8538,L,-60.9832,-35.4652,-11.7892
8539,L,-60.6922,-29.2397,-12.8928
8540,L,-61.7393,-32.2768,-13.0161
8541,L,-62.8901,-34.9004,-12.4386
8542,L,-62.8289,-35.0248,-14.0989
8543,L,-61.9007,-34.9770,-15.6803
8544,L,-60.9368,-35.3044,-17.1649
8545,L,-60.5054,-32.1820,-18.0293
8546,L,-59.6358,-29.4490,-17.6682
8547,L,-58.4395,-27.0944,-18.3896
8548,L,-62.7459,-23.9343,-17.7197
8549,L,-60.0987,-24.2292,-18.8821
8550,L,-57.3869,-24.1947,-19.7401
8551,L,-56.4905,-21.0835,-21.2797
8552,L,-56.3780,-19.4914,-23.6353
8553,L,-55.6089,-17.5218,-24.9963
8554,L,-13.7106,-94.0791,1.7819
8555,L,-13.7621,-92.6708,-1.8151
8556,L,-14.6491,-93.7783,-3.2492
8557,L,-12.6852,-95.2719,-6.7304
8558,L,-10.5968,-97.3296,-9.5349
8559,L,-14.3281,-97.5764,-10.5221
8560,L,-12.1024,-97.9766,-11.5780
8561,L,-10.4594,-96.9853,-11.9422
8562,L,-11.8251,-95.3237,-12.3017
8563,L,-14.2905,-93.6758,-10.4790
8564,L,-17.6394,-91.7162,-8.4405
8565,L,-21.1269,-98.3778,-15.5949
8566,L,-20.6067,-97.3488,-17.2804
8567,L,-19.9587,-95.8152,-16.5883
8568,L,-26.1551,-92.3810,-15.3704
8569,L,-23.0996,-92.9942,-14.9831
8570,L,-20.0806,-94.6772,-14.2535
8571,L,-20.6700,-92.9509,-11.4657
8572,L,-20.9431,-90.6185,-10.3809
8573,L,-21.3353,-88.6387,-9.8824
8574,L,-22.7280,-86.0487,-12.6383
8575,L,-25.7108,-83.9538,-13.1197
8576,L,-29.8879,-81.8427,-11.8904
8577,L,-32.7742,-82.1210,-13.5909
8578,L,-33.0097,-80.2876,-11.8951
8579,L,-33.2391,-77.9767,-12.3512
8580,L,-35.3525,-75.5359,-15.4031
8581,L,-38.9593,-72.3290,-17.4769
8582,L,-42.3017,-68.0135,-17.9735
8583,L,-7.6760,-32.9052,9.0796
8584,L,-9.1324,-32.8637,6.9484
8585,L,-9.4740,-34.4962,7.1357
8586,L,-11.9733,-36.4209,5.5861
8587,L,-14.5624,-38.0096,4.5541
8588,L,-11.2964,-39.3455,4.4423
8589,L,-13.8166,-39.3207,3.9811
8590,L,-16.0659,-39.7032,3.7083
8591,L,-16.4562,-41.4971,2.4123
8592,L,-15.6105,-42.4805,0.5294
8593,L,-13.5687,-41.4534,-1.5218
8594,L,-11.1953,-48.3590,2.7913
8595,L,-11.9039,-47.6137,1.7328
8596,L,-12.3275,-46.6572,0.6173
8597,L,-20.4692,-50.9828,0.5438
8598,L,-16.9296,-48.6578,-0.1269
8599,L,-12.5718,-45.5178,-0.5710
8600,L,-12.4923,-44.1877,-1.6744
8601,L,-12.4149,-42.7055,-2.6009
8602,L,-12.6893,-41.4198,-3.4425
8603,L,-15.1902,-43.1344,-4.8053
8604,L,-17.9053,-45.5641,-6.1616
8605,L,-16.1472,-48.4506,-6.2325
8606,L,-15.3143,-53.2608,-3.6416
8607,L,-14.0583,-51.3967,-4.1850
8608,L,-14.0493,-49.9689,-5.5472
8609,L,-13.6171,-52.2400,-5.6737
8610,L,-14.8227,-55.3188,-5.7906
8611,L,-16.3267,-58.7899,-6.1874
8612,L,-57.4182,0.4600,12.1185
8613,L,-57.9842,2.4645,10.4752
8614,L,-58.3015,2.8986,12.7199
8615,L,-57.8180,4.6448,13.6854
8616,L,-55.6037,4.2664,14.8301
8617,L,-57.6826,5.4948,17.9713
8618,L,-55.4343,4.7148,17.1400
8619,L,-52.9001,3.4292,15.8509
8620,L,-50.0729,3.0972,16.5052
8621,L,-46.9714,3.2050,17.1982
8622,L,-44.2770,4.2506,18.0260
8623,L,-56.4873,5.9832,27.0257
8624,L,-54.1622,5.0394,25.3611
8625,L,-51.8193,3.7913,23.6580
8626,L,-47.2291,3.0110,25.8428
8627,L,-48.3240,2.9522,24.0918
8628,L,-49.2681,3.1064,22.6345
8629,L,-46.1652,2.7847,21.1246
8630,L,-43.4415,3.4871,19.9108
8631,L,-41.8475,5.7254,19.1206
8632,L,-39.9681,7.3499,20.6915
8633,L,-38.2016,9.2593,22.2775
8634,L,-36.5211,11.9566,23.0788
8635,L,-34.8169,8.2419,24.2857
8636,L,-34.7635,11.5349,23.9898
8637,L,-35.1437,14.7716,23.4069
8638,L,-34.6590,17.4344,24.1690
8639,L,-35.1948,20.1546,25.0031
8640,L,-36.6784,22.1908,25.7166
8641,L,-54.2505,-2.8856,40.7381
8642,L,-51.5120,-2.4495,39.6027
8643,L,-47.7733,-2.5184,37.9042
8644,L,-45.1648,-0.5028,40.5501
8645,L,-44.5054,-1.3852,38.4224
8646,L,-44.2451,-2.1174,36.0579
8647,L,-41.4398,-1.6854,34.6957
8648,L,-39.0239,-0.6316,33.8273
8649,L,-36.7707,1.2558,33.1153
8650,L,-38.7124,7.2990,44.9342
8651,L,-38.5684,8.0485,42.6617
8652,L,-38.2240,7.5798,40.4417
8653,L,-40.6979,12.3698,41.1756
8654,L,-39.0309,10.1188,39.2353
8655,L,-37.8397,6.8130,38.1030
8656,L,-36.7363,5.9876,36.1150
8657,L,-35.7701,4.9630,34.2774
8658,L,-34.8666,3.9319,32.3464
8659,L,-33.9705,6.8899,31.5608
8660,L,-33.8708,10.0816,31.0700
8661,L,-34.6891,13.0780,30.3345
8662,L,-38.3120,16.5716,33.1760
8663,L,-37.0993,15.9864,31.4112
8664,L,-35.7436,16.0598,29.8035
8665,L,-36.9246,19.2849,29.1602
8666,L,-38.1826,22.0676,27.7905
8667,L,-39.0793,24.0523,26.6198
8668,L,-41.5490,25.4219,27.0018
8669,L,-43.8090,27.0484,27.2913
8670,L,-45.4729,28.6504,27.6153
8671,L,-45.6972,26.8355,30.8992
8672,L,-45.4202,28.3654,29.2575
8673,L,-45.0027,30.1367,28.0459
8674,L,-43.0627,31.3729,28.4113
8675,L,-40.9116,32.6925,28.8023
8676,L,-38.8824,34.1744,28.9348
8677,L,-37.2411,25.3494,37.9933
8678,L,-36.7067,27.1137,36.0271
8679,L,-36.5861,29.0904,35.5739
8680,L,-32.5763,31.0208,39.1433
8681,L,-34.0097,30.8503,37.0276
8682,L,-35.9085,29.7993,33.8733
8683,L,-35.4790,30.4462,31.1631
8684,L,-35.9743,32.5298,29.2668
8685,L,-36.6488,35.3938,28.6569
8686,L,-34.9985,35.8869,28.8306
8687,L,-33.0837,35.1673,27.1905
8688,L,-30.7592,33.9984,25.1998
8689,L,-28.5445,32.9485,30.5203
8690,L,-28.3345,32.5574,26.7656
8691,L,-27.5882,33.6561,23.4451
8692,L,-24.7154,34.8468,22.9603
8693,L,-22.9590,37.3951,23.7537
8694,L,-22.4375,40.3713,25.5399
8695,L,-48.9406,-46.8571,43.7436
8696,L,-50.6151,-47.2262,45.1728
8697,L,-49.7110,-45.1518,44.3551
8698,L,-50.5224,-43.4235,44.9939
8699,L,-51.5508,-41.4994,45.4215
8700,L,-48.4681,-39.9472,43.3310
8701,L,-50.3008,-39.9174,44.6477
8702,L,-52.5589,-39.7247,45.5282
8703,L,-53.4923,-37.8872,44.2836
8704,L,-54.4364,-36.0224,42.5046
8705,L,-55.3406,-34.2662,40.6978
8706,L,-43.0580,-33.5932,35.3689
8707,L,-45.2708,-34.3373,36.1410
8708,L,-47.5102,-34.8092,36.9183
8709,L,-46.9190,-31.3922,33.6523
8710,L,-48.3670,-33.3751,35.4100
8711,L,-49.8258,-34.9326,37.8479
8712,L,-52.1320,-34.5030,38.6250
8713,L,-54.5057,-33.9077,39.0222
8714,L,-56.6155,-33.1153,38.9556
8715,L,-57.7962,-31.9432,37.3348
8716,L,-58.7568,-30.5722,35.9093
8717,L,-58.9076,-29.7472,34.4083
8718,L,-54.9112,-29.0153,33.8977
8719,L,-57.1237,-28.9833,33.6737
8720,L,-58.5083,-29.2635,32.4449
8721,L,-58.4054,-28.1628,30.8474
8722,L,-57.6632,-27.1967,29.6977
8723,L,-56.5586,-26.1934,28.1000
8724,L,-50.0322,-22.9858,53.0712
8725,L,-50.9966,-22.8255,51.2910
8726,L,-51.9515,-23.1585,49.4334
8727,L,-53.6168,-18.9195,51.3660
8728,L,-53.9048,-21.6676,49.9250
8729,L,-52.4064,-23.7385,47.2336
8730,L,-52.5072,-24.3530,44.5875
8731,L,-52.3657,-24.4300,42.4930
8732,L,-52.0990,-23.5586,40.5173
8733,L,-47.6733,-20.7004,40.5025
8734,L,-51.5510,-19.4585,43.0254
8735,L,-54.7137,-18.0155,44.4972
8736,L,-54.1282,-16.4446,40.7704
8737,L,-55.6417,-17.0675,43.2407
8738,L,-56.6402,-18.5280,44.7498
8739,L,-56.1634,-20.4929,43.6195
8740,L,-54.1877,-21.7640,41.1184
8741,L,-52.1520,-22.3717,38.2895
8742,L,-52.5501,-21.5693,35.8253
8743,L,-53.0316,-21.1346,33.5911
8744,L,-53.7077,-21.2774,31.7803
8745,L,-56.4467,-17.9606,34.8770
8746,L,-54.7945,-19.5518,32.2317
8747,L,-54.3156,-21.8510,30.3406
8748,L,-54.7487,-22.6722,29.2677
8749,L,-55.2886,-23.2671,28.1608
8750,L,-56.2474,-23.8854,27.0339
8751,L,-56.7875,-22.0371,26.7338
8752,L,-58.0712,-20.4013,26.4188
8753,L,-59.7855,-18.6745,25.6981
8754,L,-61.0980,-14.7240,28.0869
8755,L,-61.0634,-15.8800,26.1430
8756,L,-61.0037,-17.0192,24.8241
8757,L,-61.6043,-15.2250,23.7998
8758,L,-62.6112,-13.8498,22.0598
8759,L,-63.3789,-12.9344,20.3175
8760,L,-56.3027,-10.8343,27.6279
8761,L,-58.0950,-10.0397,26.4379
8762,L,-60.1025,-9.1211,25.3282
8763,L,-55.6707,-10.7366,21.2331
8764,L,-59.2074,-10.4146,22.9060
8765,L,-61.7414,-8.8965,23.7681
8766,L,-63.0404,-9.4219,22.0383
8767,L,-63.7675,-10.4314,20.1403
8768,L,-63.7962,-12.1076,18.1966
8769,L,-63.7390,-11.4143,16.2420
8770,L,-63.1822,-10.3326,13.9444
8771,L,-62.0813,-8.6682,12.2816
8772,L,-58.1783,-6.7829,14.6171
8773,L,-59.6924,-6.8069,13.2333
8774,L,-60.6122,-6.7333,11.6801
8775,L,-59.0565,-4.7072,11.7550
8776,L,-57.5800,-2.3781,12.1703
8777,L,-17.1786,-64.7762,61.0202
8778,L,-17.6702,-66.3642,58.9618
8779,L,-18.6209,-64.6026,60.5669
8780,L,-19.9776,-63.8006,59.8529
8781,L,-21.2991,-62.5485,59.1633
8782,L,-22.4475,-60.5124,63.1338
8783,L,-22.7190,-61.1484,60.7735
8784,L,-22.5378,-61.1382,58.4364
8785,L,-23.8060,-59.9485,57.5012
8786,L,-24.9516,-59.0223,56.6458
8787,L,-26.1278,-58.0949,55.8423
8788,L,-24.9694,-52.7655,61.5583
8789,L,-26.7543,-54.1007,63.9954
8790,L,-28.3261,-55.3328,63.9996
8791,L,-30.5047,-52.1077,63.2587
8792,L,-30.3543,-54.5048,63.0772
8793,L,-29.0980,-56.1610,62.0214
8794,L,-29.1913,-56.5247,59.6284
8795,L,-28.3607,-56.9516,57.3559
8796,L,-27.2951,-57.2816,54.7861
8797,L,-28.0498,-56.4541,53.6982
8798,L,-28.5883,-55.5180,52.3823
8799,L,-28.8012,-54.5001,50.8962
8800,L,-33.0108,-53.6889,54.7231
8801,L,-30.7036,-53.2899,52.0604
8802,L,-28.5787,-53.2151,49.3268
8803,L,-28.3460,-52.0169,47.5493
8804,L,-28.1594,-51.1589,45.3331
8805,L,-28.1501,-50.4580,42.9051
8806,L,-22.6794,-35.8004,63.8021
8807,L,-22.7155,-36.8591,59.7583
8808,L,-22.8606,-38.0561,56.1402
8809,L,-26.1433,-35.5236,58.0886
8810,L,-24.4355,-36.9962,55.1020
8811,L,-23.5918,-39.7968,53.6564
8812,L,-25.0771,-41.7008,53.0441
8813,L,-27.2663,-43.8490,54.1265
8814,L,-30.0896,-45.5418,55.5417
8815,L,-34.6598,-34.9403,59.2559
8816,L,-32.9577,-35.7275,56.4811
8817,L,-31.0276,-36.7291,53.3838
8818,L,-32.6531,-38.3375,52.8597
8819,L,-30.9179,-38.6847,51.9096
8820,L,-29.4156,-39.2041,51.2127
8821,L,-29.6704,-42.2607,51.9716
8822,L,-31.2546,-44.6295,54.2429
8823,L,-33.4690,-46.3327,56.5338
8824,L,-36.3309,-47.0900,56.9365
8825,L,-38.1311,-48.7221,55.4210
8826,L,-36.6606,-49.8502,52.3657
8827,L,-37.3302,-47.1143,51.0046
8828,L,-35.7905,-48.7765,50.2998
8829,L,-33.7898,-49.7327,49.6505
8830,L,-31.2793,-49.3628,46.7650
8831,L,-29.6621,-49.2387,43.4653
8832,L,-28.6932,-49.8543,39.8920
8833,L,-29.3539,-49.3371,37.7272
8834,L,-30.2286,-48.8717,35.9576
8835,L,-31.6313,-48.4652,34.4724
8836,L,-32.0503,-45.7745,38.6135
8837,L,-32.1429,-46.6113,35.6368
8838,L,-33.4593,-48.2477,33.5935
8839,L,-35.2979,-48.0678,33.4243
8840,L,-37.1226,-48.1389,33.7484
8841,L,-38.7685,-48.3368,34.6652
8842,L,-31.7674,-40.9850,41.3066
8843,L,-33.4953,-41.9904,40.5318
8844,L,-35.7000,-42.9883,39.0711
8845,L,-35.4682,-40.5266,37.8868
8846,L,-36.6477,-42.3081,38.3097
8847,L,-36.9047,-43.6408,37.1204
8848,L,-38.1543,-44.5874,35.5131
8849,L,-39.5091,-46.2847,34.9413
8850,L,-40.2994,-48.3925,35.7902
8851,L,-41.9543,-48.4522,36.8037
8852,L,-43.4784,-48.5057,37.8437
8853,L,-44.7244,-48.3790,39.1410
8854,L,-43.2849,-44.0632,39.9225
8855,L,-44.5393,-45.9884,40.2024
8856,L,-45.5423,-48.0919,40.6506
8857,L,-46.6395,-47.6696,41.8608
8858,L,-47.8164,-47.2409,42.7872
8859,L,-10.2613,-9.1235,49.3078
8860,L,-11.7496,-11.5428,48.1105
8861,L,-10.3854,-12.0197,49.5147
8862,L,-10.2343,-14.7642,49.1889
8863,L,-10.1135,-17.4620,48.1746
8864,L,-6.6193,-15.8755,50.4090
8865,L,-8.2354,-17.9908,48.8527
8866,L,-10.3541,-19.8038,47.5744
8867,L,-11.2265,-21.9914,48.1143
8868,L,-11.7998,-24.2551,48.6179
8869,L,-11.7778,-26.5613,48.5857
8870,L,-5.7595,-16.1708,57.7117
8871,L,-5.2657,-18.7793,56.3922
8872,L,-6.8782,-20.8565,55.0215
8873,L,-9.3815,-22.3707,58.0058
8874,L,-8.9719,-22.8631,55.5318
8875,L,-8.2101,-22.9051,53.3437
8876,L,-8.3158,-25.2757,51.5604
8877,L,-9.5307,-27.0525,49.7996
8878,L,-11.4794,-28.7649,48.5561
8879,L,-11.4750,-30.7282,48.9225
8880,L,-12.0712,-32.4985,50.0739
8881,L,-13.1132,-34.3907,51.4772
8882,L,-7.2228,-33.8059,52.7214
8883,L,-10.8231,-34.7179,52.9711
8884,L,-14.1512,-36.6852,52.4437
8885,L,-15.3392,-38.8011,53.7077
8886,L,-16.4887,-40.5963,55.2328
8887,L,-16.8571,-42.6513,56.6810
8888,L,-9.8904,-14.6523,70.2194
8889,L,-8.3444,-15.9997,71.5828
8890,L,-6.8464,-18.0853,71.8567
8891,L,-8.7387,-21.4426,73.7851
8892,L,-7.1946,-20.9729,72.7975
8893,L,-6.3412,-20.7774,71.1253
8894,L,-6.0196,-23.8450,69.6521
8895,L,-5.1861,-26.4595,67.2136
8896,L,-4.5767,-29.0246,64.5229
8897,L,-7.8229,-32.4971,67.7426
8898,L,-6.5879,-32.4217,69.4023
8899,L,-5.0850,-32.3396,69.7270
8900,L,-4.0737,-39.0188,68.4501
8901,L,-3.7973,-35.4128,68.3011
8902,L,-3.8460,-32.1697,68.7637
8903,L,-3.4507,-32.0130,66.7182
8904,L,-3.8714,-31.9988,64.3605
8905,L,-4.8387,-32.0639,62.2808
8906,L,-5.3995,-35.0654,60.6310
8907,L,-4.9891,-37.5859,59.0167
8908,L,-6.4890,-39.2883,58.1762
8909,L,-7.6349,-41.2461,62.3473
8910,L,-8.6992,-40.3825,60.4619
8911,L,-10.1039,-39.4938,58.7457
8912,L,-14.0209,-39.8055,59.1128
8913,L,-16.3539,-42.0149,58.9122
8914,L,-15.7975,-45.1868,57.8462
8915,L,-14.1926,-46.9913,58.6935
8916,L,-12.3368,-48.4166,59.4509
8917,L,-10.1736,-49.4098,60.5237
8918,L,-12.5205,-48.9418,64.2249
8919,L,-9.9506,-49.8983,63.1305
8920,L,-7.5405,-50.1116,61.8757
8921,L,-6.6978,-51.5632,62.7799
8922,L,-7.4568,-53.3133,62.8331
8923,L,-8.6077,-54.6437,62.0958
8924,L,-14.8577,-47.0538,72.2217
8925,L,-13.5634,-49.2556,71.3695
8926,L,-12.1648,-51.0926,70.0401
8927,L,-15.0288,-51.1455,68.7552
8928,L,-12.9797,-52.2815,68.8400
8929,L,-10.9841,-52.7717,68.0512
8930,L,-10.2763,-53.9543,65.6598
8931,L,-10.0668,-54.6007,63.1364
8932,L,-10.1836,-55.2113,60.8619
8933,L,-11.6756,-55.6545,59.7240
8934,L,-13.3999,-56.3570,58.6977
8935,L,-14.6067,-58.0959,59.0520
8936,L,-16.1985,-55.8478,59.2017
8937,L,-15.8843,-57.8866,59.3990
8938,L,-14.9591,-59.8877,60.0529
8939,L,-15.4077,-61.7663,61.3771
8940,L,-16.2305,-63.2663,61.9663
8941,L,-23.6758,42.0980,28.9920
8942,L,-24.8814,43.5301,32.0769
8943,L,-23.0891,44.3656,32.6006
8944,L,-22.0222,39.4823,32.2914
8945,L,-21.3238,42.0124,32.2271
8946,L,-20.6746,44.6494,32.7054
8947,L,-18.9260,44.4390,33.8909
8948,L,-17.4197,44.3938,35.5800
8949,L,-15.8985,44.2832,37.5872
8950,L,-21.7919,27.5417,33.0050
8951,L,-20.0421,30.0072,33.9289
8952,L,-18.8077,32.7974,35.3189
8953,L,-19.6518,28.8546,39.2548
8954,L,-18.6719,32.2067,37.9885
8955,L,-17.7862,35.6258,36.8903
8956,L,-16.9484,38.5255,37.9305
8957,L,-15.9570,41.1122,38.9154
8958,L,-14.8458,43.7151,40.0339
8959,L,-14.3129,43.0537,42.0651
8960,L,-13.3854,42.1064,43.2961
8961,L,-11.8959,41.1329,44.4354
8962,L,-16.6267,37.4850,47.4612
8963,L,-13.5203,38.6463,46.3324
8964,L,-10.5551,40.2150,46.6990
8965,L,-9.6776,39.0596,48.9361
8966,L,-8.7377,37.3590,50.6388
8967,L,-7.6830,35.2998,51.7685
8968,L,-28.2645,9.6393,51.2441
8969,L,-27.3147,10.2151,48.6331
8970,L,-25.6148,11.4903,47.4144
8971,L,-22.6682,9.6920,48.7774
8972,L,-23.8824,12.0481,49.3265
8973,L,-24.3155,13.7094,48.0005
8974,L,-23.6723,16.3854,49.2974
8975,L,-23.2309,19.0818,51.3050
8976,L,-23.1794,21.8908,53.7277
8977,L,-19.8021,5.3258,58.1157
8978,L,-19.2451,8.4928,56.9757
8979,L,-19.3455,11.8055,55.5444
8980,L,-20.1217,11.8687,59.8205
8981,L,-19.9852,13.3621,57.4843
8982,L,-20.5244,15.2406,55.5388
8983,L,-21.4580,17.9552,55.9625
8984,L,-22.1791,21.3835,55.6889
8985,L,-22.0174,25.2468,55.1689
8986,L,-19.7170,26.2673,53.7446
8987,L,-17.2268,26.3923,50.9989
8988,L,-13.8668,27.7584,49.6939
8989,L,-12.9658,23.2180,54.7662
8990,L,-11.6469,26.1714,52.6214
8991,L,-11.0673,29.7213,51.1440
8992,L,-9.4534,31.3228,53.0658
8993,L,-7.7899,32.3304,53.6341
8994,L,-6.8785,31.9851,52.0226
8995,L,-6.8490,28.7482,52.2194
8996,L,-6.6803,25.8321,52.5285
8997,L,-6.9866,23.0815,52.7155
8998,L,-6.3553,21.3492,58.4251
8999,L,-6.7397,20.8666,55.7012
9000,L,-7.6682,20.2367,52.8177
9001,L,-8.6073,17.4406,53.0362
9002,L,-9.0793,14.5304,53.2038
9003,L,-9.0738,11.7858,52.9306
9004,L,-8.5233,9.8197,65.4447
9005,L,-7.1968,10.4317,65.1673
9006,L,-6.6202,10.6228,63.6616
9007,L,-6.4854,3.7348,64.9592
9008,L,-6.7313,7.6974,63.5462
9009,L,-6.9387,10.4220,61.0914
9010,L,-7.3937,9.9542,58.1803
9011,L,-7.8674,9.4405,55.4166
9012,L,-8.3576,9.1084,52.6026
9013,L,-8.6453,6.6968,52.5147
9014,L,-8.8193,4.4351,52.0021
9015,L,-9.1159,1.8604,51.5020
9016,L,-7.2825,-0.9324,54.3185
9017,L,-8.3271,-0.9840,52.6271
9018,L,-9.4996,-0.9580,51.0529
9019,L,-9.0735,-3.4042,50.2135
9020,L,-9.1494,-6.2582,49.4371
9021,L,-10.5201,-6.1394,48.1714
9022,L,-3.4183,14.0017,-4.0659
9023,L,-2.9313,10.5469,-2.7352
9024,L,-2.5103,14.7529,-3.1825
9025,L,-1.4010,15.7860,-1.9788
9026,L,-0.8626,17.0285,-0.4636
9027,L,-1.9022,23.1845,-2.9225
9028,L,-0.7362,20.6992,-0.8657
9029,L,-0.9073,18.2938,1.1158
9030,L,-1.1031,19.4920,2.9499
9031,L,-1.2734,20.4510,4.7813
9032,L,-1.2224,21.2976,6.8134
9033,L,-6.4952,35.5033,-4.4520
9034,L,-5.9678,33.0774,-1.8888
9035,L,-3.0145,31.7765,-0.2136
9036,L,-5.3115,34.3928,2.4934
9037,L,-2.5074,32.5639,2.1625
9038,L,-0.6150,30.4813,1.6399
9039,L,-0.2379,27.9174,4.2373
9040,L,-0.5239,24.7965,6.7288
9041,L,-0.9414,21.7846,9.0210
9042,L,-0.6225,22.1112,11.0824
9043,L,-0.4506,22.2714,13.1855
9044,L,-0.7504,22.3412,15.3833
9045,L,-3.4767,27.8957,13.4070
9046,L,-2.5122,24.9838,15.3567
9047,L,-1.6988,22.1424,17.2128
9048,L,-3.4658,21.5425,18.8814
9049,L,-4.8660,20.5816,20.2358
9050,L,-6.2065,19.6338,21.6857
9051,L,-11.5017,51.1177,5.8035
9052,L,-10.0505,49.0960,5.9445
9053,L,-10.7187,46.9383,6.7792
9054,L,-9.5455,49.6393,11.3824
9055,L,-11.7071,47.5879,9.5887
9056,L,-12.9001,44.7378,7.5962
9057,L,-13.7526,41.9640,8.4657
9058,L,-12.8594,39.7068,10.1889
9059,L,-10.8987,38.3929,12.4549
9060,L,-8.8849,45.2011,23.7570
9061,L,-10.3780,44.1035,22.0606
9062,L,-12.4687,42.5582,20.1058
9063,L,-11.4051,38.2371,24.2947
9064,L,-13.0408,39.5037,21.3645
9065,L,-14.2691,40.5155,18.2353
9066,L,-14.4746,38.2741,16.3582
9067,L,-12.0306,36.8592,15.0308
9068,L,-8.3254,37.1591,14.8924
9069,L,-6.6346,35.5940,17.1354
9070,L,-5.7598,33.4670,18.6837
9071,L,-5.3734,30.5275,19.4280
9072,L,-8.9565,29.4293,22.7344
9073,L,-6.3215,29.2989,22.2308
9074,L,-5.6928,27.4379,20.0527
9075,L,-6.1120,24.4816,21.1460
9076,L,-6.7403,21.5243,22.5644
9077,L,-6.8566,18.6444,23.8754
9078,L,-5.7776,17.8320,25.8426
9079,L,-4.8067,17.1024,28.1968
9080,L,-5.2221,15.8240,30.7008
9081,L,-8.4097,18.6091,30.2111
9082,L,-7.4881,16.3745,31.3083
9083,L,-6.1778,13.9712,32.5749
9084,L,-7.3743,11.8804,33.9961
9085,L,-8.3786,9.9765,35.1656
9086,L,-9.4183,8.1993,36.2607
9087,L,-12.1853,20.7824,35.8828
9088,L,-12.7959,17.9360,36.2021
9089,L,-12.7317,15.1871,36.2109
9090,L,-12.1007,14.3658,40.0475
9091,L,-12.3600,13.5531,38.2626
9092,L,-11.7394,13.0604,36.5855
9093,L,-10.6063,11.1359,36.9528
9094,L,-10.6188,8.8075,37.2723
9095,L,-10.5303,6.0638,37.4316
9096,L,-11.0265,4.1906,38.7328
9097,L,-11.4446,2.3463,40.3381
9098,L,-11.5224,0.6319,42.0258
9099,L,-10.8500,4.0457,44.1976
9100,L,-11.0515,1.5684,44.0642
9101,L,-11.5397,-0.8934,43.7997
9102,L,-11.5444,-2.5328,45.3770
9103,L,-11.1626,-4.2562,46.9220
